t,PR_AUC,Recall,FNR
14363,0.9871001431493662,0.9910714285714286,0.008928571428571428
14364,0.9871001431493662,0.9910714285714286,0.008928571428571428
14365,0.9871001431493662,0.9910714285714286,0.008928571428571428
14366,0.9871001431493662,0.9910714285714286,0.008928571428571428
14367,0.9871001431493662,0.9910714285714286,0.008928571428571428
14368,0.9871001431493662,0.9910714285714286,0.008928571428571428
14369,0.9871001431493662,0.9910714285714286,0.008928571428571428
14370,0.9871001431493662,0.9910714285714286,0.008928571428571428
14371,0.9871001431493662,0.9910714285714286,0.008928571428571428
14372,0.9871001431493662,0.9910714285714286,0.008928571428571428
14373,0.9871001431493662,0.9910714285714286,0.008928571428571428
14374,0.9871001431493662,0.9910714285714286,0.008928571428571428
14375,0.9871001431493662,0.9910714285714286,0.008928571428571428
14376,0.9871001431493662,0.9910714285714286,0.008928571428571428
14377,0.9871001431493662,0.9910714285714286,0.008928571428571428
14378,0.9871001431493662,0.9910714285714286,0.008928571428571428
14379,0.9871001431493662,0.9910714285714286,0.008928571428571428
14380,0.9871001431493662,0.9910714285714286,0.008928571428571428
14381,0.9871001431493662,0.9910714285714286,0.008928571428571428
14382,0.9871001431493662,0.9910714285714286,0.008928571428571428
14383,0.9871001431493662,0.9910714285714286,0.008928571428571428
14384,0.9871001431493662,0.9910714285714286,0.008928571428571428
14385,0.9871001431493662,0.9910714285714286,0.008928571428571428
14386,0.9871001431493662,0.9910714285714286,0.008928571428571428
14387,0.9871001431493662,0.9910714285714286,0.008928571428571428
14388,0.9871001431493662,0.9910714285714286,0.008928571428571428
14389,0.9871001431493662,0.9910714285714286,0.008928571428571428
14390,0.9871001431493662,0.9910714285714286,0.008928571428571428
14391,0.9871001431493662,0.9910714285714286,0.008928571428571428
14392,0.9871001431493662,0.9910714285714286,0.008928571428571428
14393,0.9871001431493662,0.9910714285714286,0.008928571428571428
14394,0.9871001431493662,0.9910714285714286,0.008928571428571428
14395,0.9871001431493662,0.9910714285714286,0.008928571428571428
14396,0.9871001431493662,0.9910714285714286,0.008928571428571428
14397,0.9871001431493662,0.9910714285714286,0.008928571428571428
14398,0.9871001431493662,0.9910714285714286,0.008928571428571428
14399,0.9871001431493662,0.9910714285714286,0.008928571428571428
14400,0.9871001431493662,0.9910714285714286,0.008928571428571428
14401,0.9870921558415606,0.9910714285714286,0.008928571428571428
14402,0.9870921558415606,0.9910714285714286,0.008928571428571428
14403,0.9870921558415606,0.9910714285714286,0.008928571428571428
14404,0.9870921558415606,0.9910714285714286,0.008928571428571428
14405,0.9870921558415606,0.9910714285714286,0.008928571428571428
14406,0.9870921558415606,0.9910714285714286,0.008928571428571428
14407,0.9870921558415606,0.9910714285714286,0.008928571428571428
14408,0.9870921558415606,0.9910714285714286,0.008928571428571428
14409,0.9870921558415606,0.9910714285714286,0.008928571428571428
14410,0.9870921558415606,0.9910714285714286,0.008928571428571428
14411,0.9870921558415606,0.9910714285714286,0.008928571428571428
14412,0.9870921558415606,0.9910714285714286,0.008928571428571428
14413,0.9870921558415606,0.9910714285714286,0.008928571428571428
14414,0.9870921558415606,0.9910714285714286,0.008928571428571428
14415,0.9870921558415606,0.9910714285714286,0.008928571428571428
14416,0.9870921558415606,0.9910714285714286,0.008928571428571428
14417,0.9870921558415606,0.9910714285714286,0.008928571428571428
14418,0.9870921558415606,0.9910714285714286,0.008928571428571428
14419,0.9870921558415606,0.9910714285714286,0.008928571428571428
14420,0.9870921558415606,0.9910714285714286,0.008928571428571428
14421,0.9870921558415606,0.9910714285714286,0.008928571428571428
14422,0.9870921558415606,0.9910714285714286,0.008928571428571428
14423,0.9870921558415606,0.9910714285714286,0.008928571428571428
14424,0.9870921558415606,0.9910714285714286,0.008928571428571428
14425,0.9870921558415606,0.9910714285714286,0.008928571428571428
14426,0.9870921558415606,0.9910714285714286,0.008928571428571428
14427,0.9870921558415606,0.9910714285714286,0.008928571428571428
14428,0.9870921558415606,0.9910714285714286,0.008928571428571428
14429,0.9870921558415606,0.9910714285714286,0.008928571428571428
14430,0.9870921558415606,0.9910714285714286,0.008928571428571428
14431,0.9870921558415606,0.9910714285714286,0.008928571428571428
14432,0.9870921558415606,0.9910714285714286,0.008928571428571428
14433,0.9870921558415606,0.9910714285714286,0.008928571428571428
14434,0.9870921558415606,0.9910714285714286,0.008928571428571428
14435,0.9870921558415606,0.9910714285714286,0.008928571428571428
14436,0.9870921558415606,0.9910714285714286,0.008928571428571428
14437,0.9870921558415606,0.9910714285714286,0.008928571428571428
14438,0.9870921558415606,0.9910714285714286,0.008928571428571428
14439,0.9870921558415606,0.9910714285714286,0.008928571428571428
14440,0.9870921558415606,0.9910714285714286,0.008928571428571428
14441,0.9870921558415606,0.9910714285714286,0.008928571428571428
14442,0.9870921558415606,0.9910714285714286,0.008928571428571428
14443,0.9870921558415606,0.9910714285714286,0.008928571428571428
14444,0.9870921558415606,0.9910714285714286,0.008928571428571428
14445,0.9870921558415606,0.9910714285714286,0.008928571428571428
14446,0.9870921558415606,0.9910714285714286,0.008928571428571428
14447,0.9870921558415606,0.9910714285714286,0.008928571428571428
14448,0.9870921558415606,0.9910714285714286,0.008928571428571428
14449,0.9870921558415606,0.9910714285714286,0.008928571428571428
14450,0.9870921558415606,0.9910714285714286,0.008928571428571428
14451,0.9870921558415606,0.9910714285714286,0.008928571428571428
14452,0.9870921558415606,0.9910714285714286,0.008928571428571428
14453,0.9870921558415606,0.9910714285714286,0.008928571428571428
14454,0.9870921558415606,0.9910714285714286,0.008928571428571428
14455,0.9870921558415606,0.9910714285714286,0.008928571428571428
14456,0.9870921558415606,0.9910714285714286,0.008928571428571428
14457,0.9870921558415606,0.9910714285714286,0.008928571428571428
14458,0.9870921558415606,0.9910714285714286,0.008928571428571428
14459,0.9870921558415606,0.9910714285714286,0.008928571428571428
14460,0.9870921558415606,0.9910714285714286,0.008928571428571428
14461,0.9870921558415606,0.9910714285714286,0.008928571428571428
14462,0.9870921558415606,0.9910714285714286,0.008928571428571428
14463,0.9870921558415606,0.9910714285714286,0.008928571428571428
14464,0.9870921558415606,0.9910714285714286,0.008928571428571428
14465,0.9870921558415606,0.9910714285714286,0.008928571428571428
14466,0.9870921558415606,0.9910714285714286,0.008928571428571428
14467,0.9870921558415606,0.9910714285714286,0.008928571428571428
14468,0.9870921558415606,0.9910714285714286,0.008928571428571428
14469,0.9870921558415606,0.9910714285714286,0.008928571428571428
14470,0.9870921558415606,0.9910714285714286,0.008928571428571428
14471,0.9870921558415606,0.9910714285714286,0.008928571428571428
14472,0.9870921558415606,0.9910714285714286,0.008928571428571428
14473,0.9870921558415606,0.9910714285714286,0.008928571428571428
14474,0.9870921558415606,0.9910714285714286,0.008928571428571428
14475,0.9870921558415606,0.9910714285714286,0.008928571428571428
14476,0.9870921558415606,0.9910714285714286,0.008928571428571428
14477,0.9870921558415606,0.9910714285714286,0.008928571428571428
14478,0.9870921558415606,0.9910714285714286,0.008928571428571428
14479,0.9870921558415606,0.9910714285714286,0.008928571428571428
14480,0.9870921558415606,0.9910714285714286,0.008928571428571428
14481,0.9870921558415606,0.9910714285714286,0.008928571428571428
14482,0.9870921558415606,0.9910714285714286,0.008928571428571428
14483,0.9870921558415606,0.9910714285714286,0.008928571428571428
14484,0.9870921558415606,0.9910714285714286,0.008928571428571428
14485,0.9870921558415606,0.9910714285714286,0.008928571428571428
14486,0.9870921558415606,0.9910714285714286,0.008928571428571428
14487,0.9870921558415606,0.9910714285714286,0.008928571428571428
14488,0.9870921558415606,0.9910714285714286,0.008928571428571428
14489,0.9870921558415606,0.9910714285714286,0.008928571428571428
14490,0.9870921558415606,0.9910714285714286,0.008928571428571428
14491,0.9870921558415606,0.9910714285714286,0.008928571428571428
14492,0.9870921558415606,0.9910714285714286,0.008928571428571428
14493,0.9870921558415606,0.9910714285714286,0.008928571428571428
14494,0.9870921558415606,0.9910714285714286,0.008928571428571428
14495,0.9870921558415606,0.9910714285714286,0.008928571428571428
14496,0.9870921558415606,0.9910714285714286,0.008928571428571428
14497,0.9870921558415606,0.9910714285714286,0.008928571428571428
14498,0.9870921558415606,0.9910714285714286,0.008928571428571428
14499,0.9870921558415606,0.9910714285714286,0.008928571428571428
14500,0.9870921558415606,0.9910714285714286,0.008928571428571428
14501,0.9871267564495289,0.9910873440285205,0.008912655971479501
14502,0.9871267564495289,0.9910873440285205,0.008912655971479501
14503,0.9871267564495289,0.9910873440285205,0.008912655971479501
14504,0.9871267564495289,0.9910873440285205,0.008912655971479501
14505,0.9871267564495289,0.9910873440285205,0.008912655971479501
14506,0.9871267564495289,0.9910873440285205,0.008912655971479501
14507,0.9871267564495289,0.9910873440285205,0.008912655971479501
14508,0.9871267564495289,0.9910873440285205,0.008912655971479501
14509,0.9871267564495289,0.9910873440285205,0.008912655971479501
14510,0.9871267564495289,0.9910873440285205,0.008912655971479501
14511,0.9871267564495289,0.9910873440285205,0.008912655971479501
14512,0.9871267564495289,0.9910873440285205,0.008912655971479501
14513,0.9871267564495289,0.9910873440285205,0.008912655971479501
14514,0.9871267564495289,0.9910873440285205,0.008912655971479501
14515,0.9871267564495289,0.9910873440285205,0.008912655971479501
14516,0.9871267564495289,0.9910873440285205,0.008912655971479501
14517,0.9871267564495289,0.9910873440285205,0.008912655971479501
14518,0.9871267564495289,0.9910873440285205,0.008912655971479501
14519,0.9871267564495289,0.9910873440285205,0.008912655971479501
14520,0.9871267564495289,0.9910873440285205,0.008912655971479501
14521,0.9871267564495289,0.9910873440285205,0.008912655971479501
14522,0.9871267564495289,0.9910873440285205,0.008912655971479501
14523,0.9871267564495289,0.9910873440285205,0.008912655971479501
14524,0.9871267564495289,0.9910873440285205,0.008912655971479501
14525,0.9871267564495289,0.9910873440285205,0.008912655971479501
14526,0.9871267564495289,0.9910873440285205,0.008912655971479501
14527,0.9871267564495289,0.9910873440285205,0.008912655971479501
14528,0.9871267564495289,0.9910873440285205,0.008912655971479501
14529,0.9871267564495289,0.9910873440285205,0.008912655971479501
14530,0.9871267564495289,0.9910873440285205,0.008912655971479501
14531,0.9871267564495289,0.9910873440285205,0.008912655971479501
14532,0.9871267564495289,0.9910873440285205,0.008912655971479501
14533,0.9871267564495289,0.9910873440285205,0.008912655971479501
14534,0.9871267564495289,0.9910873440285205,0.008912655971479501
14535,0.9871267564495289,0.9910873440285205,0.008912655971479501
14536,0.9871267564495289,0.9910873440285205,0.008912655971479501
14537,0.9871267564495289,0.9910873440285205,0.008912655971479501
14538,0.9871267564495289,0.9910873440285205,0.008912655971479501
14539,0.9871267564495289,0.9910873440285205,0.008912655971479501
14540,0.9871267564495289,0.9910873440285205,0.008912655971479501
14541,0.9871267564495289,0.9910873440285205,0.008912655971479501
14542,0.9871267564495289,0.9910873440285205,0.008912655971479501
14543,0.9871267564495289,0.9910873440285205,0.008912655971479501
14544,0.9871267564495289,0.9910873440285205,0.008912655971479501
14545,0.9871267564495289,0.9910873440285205,0.008912655971479501
14546,0.9871267564495289,0.9910873440285205,0.008912655971479501
14547,0.9871267564495289,0.9910873440285205,0.008912655971479501
14548,0.9871267564495289,0.9910873440285205,0.008912655971479501
14549,0.9871267564495289,0.9910873440285205,0.008912655971479501
14550,0.9871267564495289,0.9910873440285205,0.008912655971479501
14551,0.9871691831043128,0.9911032028469751,0.008896797153024912
14552,0.9871655617244286,0.9911032028469751,0.008896797153024912
14553,0.9871655617244286,0.9911032028469751,0.008896797153024912
14554,0.9871655617244286,0.9911032028469751,0.008896797153024912
14555,0.9871655617244286,0.9911032028469751,0.008896797153024912
14556,0.9871655617244286,0.9911032028469751,0.008896797153024912
14557,0.9871655617244286,0.9911032028469751,0.008896797153024912
14558,0.9871655617244286,0.9911032028469751,0.008896797153024912
14559,0.9871655617244286,0.9911032028469751,0.008896797153024912
14560,0.9871655617244286,0.9911032028469751,0.008896797153024912
14561,0.9871655617244286,0.9911032028469751,0.008896797153024912
14562,0.9871655617244286,0.9911032028469751,0.008896797153024912
14563,0.9871655617244286,0.9911032028469751,0.008896797153024912
14564,0.9871655617244286,0.9911032028469751,0.008896797153024912
14565,0.9871655617244286,0.9911032028469751,0.008896797153024912
14566,0.9871655617244286,0.9911032028469751,0.008896797153024912
14567,0.9871655617244286,0.9911032028469751,0.008896797153024912
14568,0.9871655617244286,0.9911032028469751,0.008896797153024912
14569,0.9871655617244286,0.9911032028469751,0.008896797153024912
14570,0.9871655617244286,0.9911032028469751,0.008896797153024912
14571,0.9871655617244286,0.9911032028469751,0.008896797153024912
14572,0.9871655617244286,0.9911032028469751,0.008896797153024912
14573,0.9871655617244286,0.9911032028469751,0.008896797153024912
14574,0.9871655617244286,0.9911032028469751,0.008896797153024912
14575,0.9871655617244286,0.9911032028469751,0.008896797153024912
14576,0.9871655617244286,0.9911032028469751,0.008896797153024912
14577,0.9871655617244286,0.9911032028469751,0.008896797153024912
14578,0.9871655617244286,0.9911032028469751,0.008896797153024912
14579,0.9871655617244286,0.9911032028469751,0.008896797153024912
14580,0.9871655617244286,0.9911032028469751,0.008896797153024912
14581,0.9871655617244286,0.9911032028469751,0.008896797153024912
14582,0.9871655617244286,0.9911032028469751,0.008896797153024912
14583,0.9871655617244286,0.9911032028469751,0.008896797153024912
14584,0.9871655617244286,0.9911032028469751,0.008896797153024912
14585,0.9871655617244286,0.9911032028469751,0.008896797153024912
14586,0.9871655617244286,0.9911032028469751,0.008896797153024912
14587,0.9871655617244286,0.9911032028469751,0.008896797153024912
14588,0.9871655617244286,0.9911032028469751,0.008896797153024912
14589,0.9871655617244286,0.9911032028469751,0.008896797153024912
14590,0.9871655617244286,0.9911032028469751,0.008896797153024912
14591,0.9871655617244286,0.9911032028469751,0.008896797153024912
14592,0.9871655617244286,0.9911032028469751,0.008896797153024912
14593,0.9871655617244286,0.9911032028469751,0.008896797153024912
14594,0.9871655617244286,0.9911032028469751,0.008896797153024912
14595,0.9871655617244286,0.9911032028469751,0.008896797153024912
14596,0.9871655617244286,0.9911032028469751,0.008896797153024912
14597,0.9871655617244286,0.9911032028469751,0.008896797153024912
14598,0.9871655617244286,0.9911032028469751,0.008896797153024912
14599,0.9871655617244286,0.9911032028469751,0.008896797153024912
14600,0.9871655617244286,0.9911032028469751,0.008896797153024912
14601,0.9872077814803777,0.9911190053285968,0.008880994671403197
14602,0.9872041795577626,0.9911190053285968,0.008880994671403197
14603,0.9872041795577626,0.9911190053285968,0.008880994671403197
14604,0.9872041795577626,0.9911190053285968,0.008880994671403197
14605,0.9872041795577626,0.9911190053285968,0.008880994671403197
14606,0.9872041795577626,0.9911190053285968,0.008880994671403197
14607,0.9872041795577626,0.9911190053285968,0.008880994671403197
14608,0.9872041795577626,0.9911190053285968,0.008880994671403197
14609,0.9872041795577626,0.9911190053285968,0.008880994671403197
14610,0.9872041795577626,0.9911190053285968,0.008880994671403197
14611,0.9872041795577626,0.9911190053285968,0.008880994671403197
14612,0.9872041795577626,0.9911190053285968,0.008880994671403197
14613,0.9872041795577626,0.9911190053285968,0.008880994671403197
14614,0.9872041795577626,0.9911190053285968,0.008880994671403197
14615,0.9872041795577626,0.9911190053285968,0.008880994671403197
14616,0.9872041795577626,0.9911190053285968,0.008880994671403197
14617,0.9872041795577626,0.9911190053285968,0.008880994671403197
14618,0.9872041795577626,0.9911190053285968,0.008880994671403197
14619,0.9872041795577626,0.9911190053285968,0.008880994671403197
14620,0.9872041795577626,0.9911190053285968,0.008880994671403197
14621,0.9872041795577626,0.9911190053285968,0.008880994671403197
14622,0.9872041795577626,0.9911190053285968,0.008880994671403197
14623,0.9872041795577626,0.9911190053285968,0.008880994671403197
14624,0.9872041795577626,0.9911190053285968,0.008880994671403197
14625,0.9872041795577626,0.9911190053285968,0.008880994671403197
14626,0.9872041795577626,0.9911190053285968,0.008880994671403197
14627,0.9872041795577626,0.9911190053285968,0.008880994671403197
14628,0.9872041795577626,0.9911190053285968,0.008880994671403197
14629,0.9872041795577626,0.9911190053285968,0.008880994671403197
14630,0.9872041795577626,0.9911190053285968,0.008880994671403197
14631,0.9872041795577626,0.9911190053285968,0.008880994671403197
14632,0.9872041795577626,0.9911190053285968,0.008880994671403197
14633,0.9872041795577626,0.9911190053285968,0.008880994671403197
14634,0.9872041795577626,0.9911190053285968,0.008880994671403197
14635,0.9872041795577626,0.9911190053285968,0.008880994671403197
14636,0.9872041795577626,0.9911190053285968,0.008880994671403197
14637,0.9872041795577626,0.9911190053285968,0.008880994671403197
14638,0.9872041795577626,0.9911190053285968,0.008880994671403197
14639,0.9872041795577626,0.9911190053285968,0.008880994671403197
14640,0.9872041795577626,0.9911190053285968,0.008880994671403197
14641,0.9872041795577626,0.9911190053285968,0.008880994671403197
14642,0.9872041795577626,0.9911190053285968,0.008880994671403197
14643,0.9872041795577626,0.9911190053285968,0.008880994671403197
14644,0.9872041795577626,0.9911190053285968,0.008880994671403197
14645,0.9872041795577626,0.9911190053285968,0.008880994671403197
14646,0.9872041795577626,0.9911190053285968,0.008880994671403197
14647,0.9872041795577626,0.9911190053285968,0.008880994671403197
14648,0.9872041795577626,0.9911190053285968,0.008880994671403197
14649,0.9872041795577626,0.9911190053285968,0.008880994671403197
14650,0.9872041795577626,0.9911190053285968,0.008880994671403197
14651,0.9872461937918664,0.9911347517730497,0.008865248226950355
14652,0.9872461937918664,0.9911347517730497,0.008865248226950355
14653,0.9872383378777009,0.9911347517730497,0.008865248226950355
14654,0.9872383378777009,0.9911347517730497,0.008865248226950355
14655,0.9872383378777009,0.9911347517730497,0.008865248226950355
14656,0.9872383378777009,0.9911347517730497,0.008865248226950355
14657,0.9872383378777009,0.9911347517730497,0.008865248226950355
14658,0.9872383378777009,0.9911347517730497,0.008865248226950355
14659,0.9872383378777009,0.9911347517730497,0.008865248226950355
14660,0.9872383378777009,0.9911347517730497,0.008865248226950355
14661,0.9875796183504247,0.9911347517730497,0.008865248226950355
14662,0.9875796183504247,0.9911347517730497,0.008865248226950355
14663,0.9875796183504247,0.9911347517730497,0.008865248226950355
14664,0.9875796183504247,0.9911347517730497,0.008865248226950355
14665,0.9875796183504247,0.9911347517730497,0.008865248226950355
14666,0.9875796183504247,0.9911347517730497,0.008865248226950355
14667,0.9875796183504247,0.9911347517730497,0.008865248226950355
14668,0.9875796183504247,0.9911347517730497,0.008865248226950355
14669,0.9875796183504247,0.9911347517730497,0.008865248226950355
14670,0.9875796183504247,0.9911347517730497,0.008865248226950355
14671,0.9875796183504247,0.9911347517730497,0.008865248226950355
14672,0.9875796183504247,0.9911347517730497,0.008865248226950355
14673,0.9875796183504247,0.9911347517730497,0.008865248226950355
14674,0.9875796183504247,0.9911347517730497,0.008865248226950355
14675,0.9875796183504247,0.9911347517730497,0.008865248226950355
14676,0.9875796183504247,0.9911347517730497,0.008865248226950355
14677,0.9875796183504247,0.9911347517730497,0.008865248226950355
14678,0.9875796183504247,0.9911347517730497,0.008865248226950355
14679,0.9875796183504247,0.9911347517730497,0.008865248226950355
14680,0.9875796183504247,0.9911347517730497,0.008865248226950355
14681,0.9875796183504247,0.9911347517730497,0.008865248226950355
14682,0.9875796183504247,0.9911347517730497,0.008865248226950355
14683,0.9875796183504247,0.9911347517730497,0.008865248226950355
14684,0.9875796183504247,0.9911347517730497,0.008865248226950355
14685,0.9875796183504247,0.9911347517730497,0.008865248226950355
14686,0.9875796183504247,0.9911347517730497,0.008865248226950355
14687,0.9875796183504247,0.9911347517730497,0.008865248226950355
14688,0.9875796183504247,0.9911347517730497,0.008865248226950355
14689,0.9875796183504247,0.9911347517730497,0.008865248226950355
14690,0.9875796183504247,0.9911347517730497,0.008865248226950355
14691,0.9875796183504247,0.9911347517730497,0.008865248226950355
14692,0.9875796183504247,0.9911347517730497,0.008865248226950355
14693,0.9875796183504247,0.9911347517730497,0.008865248226950355
14694,0.9875796183504247,0.9911347517730497,0.008865248226950355
14695,0.9875796183504247,0.9911347517730497,0.008865248226950355
14696,0.9875796183504247,0.9911347517730497,0.008865248226950355
14697,0.9875796183504247,0.9911347517730497,0.008865248226950355
14698,0.9875796183504247,0.9911347517730497,0.008865248226950355
14699,0.9875796183504247,0.9911347517730497,0.008865248226950355
14700,0.9875796183504247,0.9911347517730497,0.008865248226950355
14701,0.9876202245701617,0.9911504424778761,0.008849557522123894
14702,0.9876606249588258,0.991166077738516,0.0088339222614841
14703,0.9877008209265525,0.9911816578483245,0.008818342151675485
14704,0.9877408138713262,0.9911971830985915,0.008802816901408451
14705,0.9877806051791056,0.9912126537785588,0.008787346221441126
14706,0.987820196223949,0.9912280701754386,0.008771929824561403
14707,0.9878595883681376,0.9912434325744308,0.008756567425569177
14708,0.9878987829622956,0.9912587412587412,0.008741258741258742
14709,0.9879377813455126,0.9912739965095986,0.008726003490401396
14710,0.9879765848454599,0.9912891986062717,0.008710801393728223
14711,0.9879908759526079,0.9912891986062717,0.008710801393728223
14712,0.9880294317636439,0.991304347826087,0.008695652173913044
14713,0.9880754141665679,0.9913194444444444,0.008680555555555556
14714,0.9881135663133052,0.9913344887348353,0.008665511265164644
14715,0.988151529166083,0.9913494809688581,0.00865051903114187
14716,0.9881893039944412,0.9913644214162349,0.008635578583765112
14717,0.9882268920572104,0.9913793103448276,0.008620689655172414
14718,0.9882642946026203,0.9913941480206541,0.008605851979345954
14719,0.988297777271862,0.9914089347079038,0.00859106529209622
14720,0.9883348269837747,0.9914236706689536,0.008576329331046312
14721,0.9883716947758561,0.9914383561643836,0.008561643835616438
14722,0.9884083818556558,0.9914529914529915,0.008547008547008548
14723,0.9884448894206419,0.9914675767918089,0.008532423208191127
14724,0.988481218658302,0.9914821124361158,0.008517887563884156
14725,0.9883543422697403,0.9914965986394558,0.008503401360544218
14726,0.9883908747671845,0.9915110356536503,0.008488964346349746
14727,0.9884272295919518,0.9915254237288136,0.00847457627118644
14728,0.9884634079120531,0.9915397631133672,0.008460236886632826
14729,0.9884994108858417,0.9915540540540541,0.008445945945945946
14730,0.9885352396621092,0.9915682967959528,0.008431703204047217
14731,0.9884879924143823,0.9915824915824916,0.008417508417508417
14732,0.988523766470187,0.9915966386554622,0.008403361344537815
14733,0.9885593681947671,0.9916107382550335,0.008389261744966443
14734,0.9885947987102676,0.9916247906197655,0.008375209380234505
14735,0.9886300591296431,0.9916387959866221,0.008361204013377926
14736,0.9886651505567482,0.991652754590985,0.008347245409015025
14737,0.9887000740864281,0.9916666666666667,0.008333333333333333
14738,0.9887348308046062,0.9916805324459235,0.008319467554076539
14739,0.9887694217883719,0.9916943521594684,0.008305647840531562
14740,0.9888038481060673,0.9917081260364843,0.008291873963515755
14741,0.9888381108173726,0.9917218543046358,0.008278145695364239
14742,0.9888722109733908,0.9917355371900827,0.008264462809917356
14743,0.9889061496167315,0.9917491749174917,0.00825082508250825
14744,0.9889399277815928,0.9917627677100495,0.008237232289950576
14745,0.9889735464938438,0.9917763157894737,0.008223684210526315
14746,0.9890070067711052,0.9917898193760263,0.008210180623973728
14747,0.989040309622829,0.9918032786885246,0.00819672131147541
14748,0.9890734560503771,0.9918166939443536,0.008183306055646482
14749,0.9891064470471006,0.9918300653594772,0.008169934640522876
14750,0.9891392835984156,0.9918433931484503,0.008156606851549755
14751,0.9891719666818803,0.99185667752443,0.008143322475570033
14752,0.9892044972672702,0.991869918699187,0.008130081300813009
14753,0.9892368763166531,0.9918831168831169,0.008116883116883116
14754,0.9892691047844623,0.9918962722852512,0.008103727714748784
14755,0.9893011836175698,0.9919093851132686,0.008090614886731391
14756,0.9893331137553586,0.9919224555735057,0.008077544426494346
14757,0.9893648961297937,0.9919354838709677,0.008064516129032258
14758,0.9893965316654931,0.9919484702093397,0.008051529790660225
14759,0.9894280212797975,0.9919614147909968,0.008038585209003215
14760,0.9894593658828382,0.9919743178170144,0.008025682182985553
14761,0.9894625666402032,0.9919743178170144,0.008025682182985553
14762,0.9895004720198044,0.9919871794871795,0.008012820512820512
14763,0.9895315004497984,0.992,0.008
14764,0.9895623866857703,0.9920127795527156,0.007987220447284345
14765,0.9895931316088968,0.9920255183413078,0.007974481658692184
14766,0.9896237360934856,0.9920382165605095,0.007961783439490446
14767,0.9896576867747187,0.9920508744038156,0.00794912559618442
14768,0.9896880071107693,0.9920634920634921,0.007936507936507936
14769,0.9897181895964817,0.9920760697305864,0.00792393026941363
14770,0.9896078615757424,0.9920886075949367,0.007911392405063292
14771,0.9896382155867529,0.9921011058451816,0.007898894154818325
14772,0.9896684321565569,0.9921135646687698,0.007886435331230283
14773,0.9896085704427068,0.9921259842519685,0.007874015748031496
14774,0.9896388069461015,0.9921383647798742,0.007861635220125786
14775,0.9895702640638325,0.9921507064364207,0.007849293563579277
14776,0.9896005463264307,0.9921630094043887,0.007836990595611285
14777,0.9896306923515557,0.9921752738654147,0.00782472613458529
14778,0.9896576283455631,0.9921875,0.0078125
14779,0.9896875151987448,0.9921996879875195,0.0078003120124804995
14780,0.9896291784986576,0.9922118380062306,0.00778816199376947
14781,0.9896560327370293,0.9922239502332815,0.007776049766718507
14782,0.9896032199362095,0.9922360248447205,0.007763975155279503
14783,0.9896300931162173,0.9922480620155039,0.007751937984496124
14784,0.9896568482268238,0.9922600619195047,0.007739938080495356
14785,0.9896865164490767,0.9922720247295209,0.0077279752704791345
14786,0.9897130380401247,0.9922839506172839,0.007716049382716049
14787,0.9897424539363372,0.9922958397534669,0.007704160246533128
14788,0.9897717395381564,0.9923076923076923,0.007692307692307693
14789,0.9898008956258315,0.9923195084485407,0.007680491551459293
14790,0.989829922973735,0.9923312883435583,0.007668711656441718
14791,0.9898558713824613,0.9923430321592649,0.007656967840735069
14792,0.9898816952294583,0.9923547400611621,0.00764525993883792
14793,0.9899103612960922,0.9923664122137404,0.007633587786259542
14794,0.9898564920864669,0.9923780487804879,0.007621951219512195
14795,0.9898851675434088,0.9923896499238964,0.0076103500761035
14796,0.9899137174498871,0.9924012158054711,0.007598784194528876
14797,0.9898033602258242,0.992412746585736,0.007587253414264037
14798,0.9898320836599843,0.9924242424242424,0.007575757575757576
14799,0.9898606818271962,0.9924357034795764,0.007564296520423601
14800,0.989886246227997,0.9924471299093656,0.0075528700906344415
14801,0.9899117327213304,0.9924585218702866,0.007541478129713424
14802,0.989873414191873,0.9924698795180723,0.007530120481927711
14803,0.9899017471288669,0.9924812030075187,0.007518796992481203
14804,0.9899270808007582,0.9924924924924925,0.0075075075075075074
14805,0.9899522971205276,0.992503748125937,0.0074962518740629685
14806,0.9899802836568935,0.9925149700598802,0.0074850299401197605
14807,0.9899802836568935,0.9925149700598802,0.0074850299401197605
14808,0.9899742591351383,0.9925149700598802,0.0074850299401197605
14809,0.9899742591351383,0.9925149700598802,0.0074850299401197605
14810,0.9899682494445533,0.9925149700598802,0.0074850299401197605
14811,0.9899431007526238,0.992503748125937,0.0074962518740629685
14812,0.9899491252391692,0.992503748125937,0.0074962518740629685
14813,0.9899491252391692,0.992503748125937,0.0074962518740629685
14814,0.9899447282860152,0.992503748125937,0.0074962518740629685
14815,0.9899447282860152,0.992503748125937,0.0074962518740629685
14816,0.9899447282860152,0.992503748125937,0.0074962518740629685
14817,0.9899447282860152,0.992503748125937,0.0074962518740629685
14818,0.9899447282860152,0.992503748125937,0.0074962518740629685
14819,0.9897740669024768,0.992503748125937,0.0074962518740629685
14820,0.9897039142938407,0.992503748125937,0.0074962518740629685
14821,0.9897039142938407,0.992503748125937,0.0074962518740629685
14822,0.9897039142938407,0.992503748125937,0.0074962518740629685
14823,0.9897039142938407,0.992503748125937,0.0074962518740629685
14824,0.9897039142938407,0.992503748125937,0.0074962518740629685
14825,0.9897039142938407,0.992503748125937,0.0074962518740629685
14826,0.9896559650260472,0.992503748125937,0.0074962518740629685
14827,0.9896559650260472,0.992503748125937,0.0074962518740629685
14828,0.9896081474592768,0.992503748125937,0.0074962518740629685
