t,PH_alarm,DDM_alarm,ADWIN_alarm,error,prob
21961,0,0,0,0.0,1e-06
21962,0,0,0,0.0,1e-06
21963,0,0,0,0.0,1e-06
21964,0,0,0,0.0,1e-06
21965,0,0,0,0.0,1e-06
21966,0,0,0,0.0,1e-06
21967,0,0,0,0.0,1e-06
21968,0,0,0,0.0,1e-06
21969,0,0,0,0.0,1e-06
21970,0,0,0,0.0,1e-06
21971,0,0,0,0.0,1e-06
21972,0,0,0,0.0,1e-06
21973,0,0,0,0.0,1e-06
21974,0,0,0,0.0,1e-06
21975,0,0,0,0.0,1e-06
21976,0,0,0,0.0,1e-06
21977,0,0,0,0.0,1e-06
21978,0,0,0,0.0,1e-06
21979,0,0,0,0.0,1e-06
21980,0,0,0,0.0,1e-06
21981,0,0,0,0.0,1e-06
21982,0,0,0,0.0,1e-06
21983,0,0,0,0.0,1e-06
21984,0,0,0,0.0,1e-06
21985,0,0,0,0.0,1e-06
21986,0,0,0,0.0,1e-06
21987,0,0,0,0.0,1e-06
21988,0,0,0,0.0,1e-06
21989,0,0,0,0.0,1e-06
21990,0,0,0,0.0,1e-06
21991,0,0,0,0.0,1e-06
21992,0,0,0,0.0,1e-06
21993,0,0,0,0.0,1e-06
21994,0,0,0,0.0,1e-06
21995,0,0,0,0.0,1e-06
21996,0,0,0,0.0,1e-06
21997,0,0,0,0.0,1e-06
21998,0,0,0,0.0,1e-06
21999,0,0,0,0.0,1e-06
22000,0,0,0,0.0,1e-06
22001,0,0,0,0.0,0.6715328467153284
22002,0,0,0,1.0,0.20437956204379562
22003,0,0,0,0.0,1e-06
22004,0,0,0,0.0,1e-06
22005,0,0,0,0.0,1e-06
22006,0,0,0,0.0,1e-06
22007,0,0,0,0.0,1e-06
22008,0,0,0,0.0,1e-06
22009,0,0,0,0.0,1e-06
22010,0,0,0,0.0,1e-06
22011,0,0,0,0.0,1e-06
22012,0,0,0,0.0,1e-06
22013,0,0,0,0.0,1e-06
22014,0,0,0,0.0,1e-06
22015,0,0,0,0.0,1e-06
22016,0,0,0,0.0,1e-06
22017,0,0,0,0.0,1e-06
22018,0,0,0,0.0,1e-06
22019,0,0,0,0.0,1e-06
22020,0,0,0,0.0,1e-06
22021,0,0,0,0.0,1e-06
22022,0,0,0,0.0,1e-06
22023,0,0,0,0.0,1e-06
22024,0,0,0,0.0,1e-06
22025,0,0,0,0.0,1e-06
22026,0,0,0,0.0,1e-06
22027,0,0,0,0.0,1e-06
22028,0,0,0,0.0,1e-06
22029,0,0,0,0.0,1e-06
22030,0,0,0,0.0,1e-06
22031,0,0,0,0.0,1e-06
22032,0,0,0,0.0,1e-06
22033,0,0,0,0.0,1e-06
22034,0,0,0,0.0,1e-06
22035,0,0,0,0.0,1e-06
22036,0,0,0,0.0,1e-06
22037,0,0,0,0.0,1e-06
22038,0,0,0,0.0,1e-06
22039,0,0,0,0.0,1e-06
22040,0,0,0,0.0,1e-06
22041,0,0,0,0.0,1e-06
22042,0,0,0,0.0,1e-06
22043,0,0,0,0.0,1e-06
22044,0,0,0,0.0,1e-06
22045,0,0,0,0.0,1e-06
22046,0,0,0,0.0,1e-06
22047,0,0,0,0.0,1e-06
22048,0,0,0,0.0,1e-06
22049,0,0,0,0.0,1e-06
22050,0,0,0,0.0,1e-06
22051,0,0,0,0.0,0.999999
22052,0,0,0,0.0,0.999999
22053,0,0,0,0.0,0.999999
22054,0,0,0,0.0,0.999999
22055,0,0,0,0.0,0.999999
22056,0,0,0,0.0,0.999999
22057,0,0,0,0.0,0.999999
22058,0,0,0,0.0,0.999999
22059,0,0,0,0.0,0.999999
22060,0,0,0,0.0,0.7956204379562044
22061,0,0,0,0.0,0.999999
22062,0,0,0,0.0,0.999999
22063,0,0,0,0.0,0.999999
22064,0,0,0,0.0,0.999999
22065,0,0,0,0.0,0.999999
22066,0,0,0,0.0,0.9562043795620437
22067,0,0,0,0.0,0.999999
22068,0,0,0,0.0,0.999999
22069,0,0,0,0.0,0.999999
22070,0,0,0,0.0,0.9635036496350365
22071,0,0,0,0.0,0.999999
22072,0,0,0,0.0,0.999999
22073,0,0,0,0.0,0.999999
22074,0,0,0,0.0,0.999999
22075,0,0,0,0.0,0.999999
22076,0,0,0,0.0,0.9416058394160584
22077,0,0,0,0.0,0.9562043795620437
22078,0,0,0,0.0,0.999999
22079,0,0,0,0.0,0.999999
22080,0,0,0,0.0,0.9562043795620437
22081,0,0,0,0.0,0.8978102189781021
22082,0,0,0,0.0,0.9343065693430657
22083,0,0,0,0.0,0.999999
22084,0,0,0,0.0,0.927007299270073
22085,0,0,0,0.0,0.9489051094890512
22086,0,0,0,0.0,0.927007299270073
22087,0,0,0,0.0,0.9562043795620437
22088,0,0,0,0.0,0.999999
22089,0,0,0,0.0,0.9635036496350365
22090,0,0,0,0.0,0.999999
22091,0,0,0,0.0,0.999999
22092,0,0,0,0.0,0.9562043795620437
22093,0,0,0,0.0,0.999999
22094,0,0,0,0.0,0.9708029197080291
22095,0,0,0,0.0,0.9343065693430657
22096,0,0,0,0.0,0.999999
22097,0,0,0,0.0,0.999999
22098,0,0,0,0.0,0.999999
22099,0,0,0,0.0,0.999999
22100,0,0,0,0.0,0.999999
22101,0,0,0,0.0,0.999999
22102,0,0,0,0.0,0.999999
22103,0,0,0,0.0,0.999999
22104,0,0,0,0.0,0.999999
22105,0,0,0,0.0,0.999999
22106,0,0,0,0.0,0.999999
22107,0,0,0,0.0,0.999999
22108,0,0,0,0.0,0.999999
22109,0,0,0,0.0,0.8613138686131386
22110,0,0,0,0.0,0.5109489051094891
22111,0,0,0,0.0,0.7810218978102189
22112,0,0,0,0.0,0.999999
22113,0,0,0,0.0,0.9416058394160584
22114,0,0,0,0.0,0.802919708029197
22115,0,0,0,0.0,0.8832116788321167
22116,0,0,0,0.0,0.9416058394160584
22117,0,0,0,0.0,0.44525547445255476
22118,0,0,0,0.0,0.9562043795620437
22119,0,0,0,0.0,0.999999
22120,0,0,0,0.0,0.999999
22121,0,0,0,0.0,0.999999
22122,0,0,0,0.0,0.4744525547445255
22123,0,0,0,0.0,0.9416058394160584
22124,0,0,0,0.0,0.4963503649635036
22125,0,0,0,0.0,0.7810218978102189
22126,0,0,0,0.0,0.999999
22127,0,0,0,0.0,0.9854014598540146
22128,0,0,0,0.0,0.999999
22129,0,0,0,0.0,0.999999
22130,0,0,0,0.0,0.999999
22131,0,0,0,0.0,0.999999
22132,0,0,0,0.0,0.9416058394160584
22133,0,0,0,0.0,0.999999
22134,0,0,0,0.0,0.4233576642335766
22135,0,0,0,0.0,0.5401459854014597
22136,0,0,0,0.0,0.999999
22137,0,0,0,0.0,0.9927007299270072
22138,0,0,0,0.0,0.4014598540145985
22139,0,0,0,0.0,0.9854014598540146
22140,0,0,0,0.0,0.999999
22141,0,0,0,0.0,0.45985401459854014
22142,0,0,0,0.0,0.999999
22143,0,0,0,0.0,0.999999
22144,0,0,0,0.0,0.5036496350364963
22145,0,0,0,0.0,0.5474452554744526
22146,0,0,0,0.0,0.999999
22147,0,0,0,0.0,0.9416058394160584
22148,0,0,0,0.0,0.45985401459854014
22149,0,0,0,0.0,0.9343065693430657
22150,0,0,0,0.0,0.5036496350364963
22151,0,0,0,0.0,0.8613138686131386
22152,0,0,0,0.0,0.999999
22153,0,0,0,0.0,0.999999
22154,0,0,0,0.0,0.999999
22155,0,0,0,0.0,0.8978102189781021
22156,0,0,0,0.0,0.7445255474452555
22157,0,0,0,0.0,1e-06
22158,0,0,0,1.0,0.6715328467153284
22159,0,0,0,0.0,1e-06
22160,0,0,0,0.0,1e-06
22161,0,0,0,1.0,0.4087591240875912
22162,0,0,0,0.0,1e-06
22163,0,0,0,0.0,0.13138686131386862
22164,0,0,0,0.0,0.03649635036496351
22165,0,0,0,0.0,0.08029197080291971
22166,0,0,0,1.0,0.5401459854014597
22167,0,0,0,0.0,0.021897810218978103
22168,0,0,0,0.0,0.0437956204379562
22169,0,0,0,0.0,0.058394160583941604
22170,0,0,0,0.0,0.1021897810218978
22171,0,0,0,0.0,1e-06
22172,0,0,0,0.0,0.145985401459854
22173,0,0,0,1.0,0.18248175182481755
22174,0,0,0,0.0,0.13138686131386862
22175,0,0,0,0.0,1e-06
22176,0,0,0,0.0,0.0510948905109489
22177,0,0,0,0.0,0.0437956204379562
22178,0,0,0,0.0,0.007299270072992702
22179,0,0,0,0.0,0.029197080291970805
22180,0,0,0,0.0,1e-06
22181,0,0,0,0.0,1e-06
22182,0,0,0,0.0,0.072992700729927
22183,0,0,0,1.0,0.6058394160583942
22184,0,0,0,0.0,0.029197080291970805
22185,0,0,0,0.0,0.06569343065693431
22186,0,0,0,0.0,1e-06
22187,0,0,0,1.0,0.6496350364963502
22188,0,0,0,0.0,0.0510948905109489
22189,0,0,0,0.0,0.0510948905109489
22190,0,0,0,0.0,0.1021897810218978
22191,0,0,0,0.0,0.0437956204379562
22192,0,0,0,0.0,0.13138686131386862
22193,0,0,0,0.0,0.072992700729927
22194,0,0,0,0.0,0.014598540145985401
22195,0,0,0,0.0,0.058394160583941604
22196,0,0,0,1.0,0.437956204379562
22197,0,0,0,1.0,0.5912408759124088
22198,0,0,0,1.0,0.5328467153284672
22199,0,0,0,1.0,0.5766423357664233
22200,0,0,0,1.0,0.6496350364963502
22201,0,0,0,0.0,0.7664233576642335
22202,0,0,0,0.0,0.6496350364963502
22203,0,0,0,1.0,0.6204379562043796
22204,0,0,0,0.0,1e-06
22205,0,0,0,0.0,0.1021897810218978
22206,0,0,0,0.0,1e-06
22207,0,0,0,0.0,1e-06
22208,0,0,0,1.0,0.45985401459854014
22209,0,0,0,0.0,0.007299270072992702
22210,0,0,0,0.0,0.014598540145985401
22211,0,0,0,0.0,1e-06
22212,0,0,0,0.0,1e-06
22213,0,0,0,0.0,1e-06
22214,0,0,0,0.0,0.0437956204379562
22215,0,0,0,0.0,1e-06
22216,0,0,0,0.0,1e-06
22217,0,0,0,0.0,1e-06
22218,0,0,0,0.0,1e-06
22219,0,0,0,1.0,0.44525547445255476
22220,0,0,0,0.0,1e-06
22221,0,0,0,0.0,0.1021897810218978
22222,0,0,0,0.0,1e-06
22223,0,0,0,0.0,1e-06
22224,0,0,0,0.0,1e-06
22225,0,0,0,0.0,1e-06
22226,0,0,0,0.0,1e-06
22227,0,0,0,0.0,1e-06
22228,0,0,0,0.0,1e-06
22229,0,0,0,0.0,0.021897810218978103
22230,0,0,0,0.0,0.029197080291970805
22231,0,0,0,0.0,1e-06
22232,0,0,0,0.0,1e-06
22233,0,0,0,0.0,1e-06
22234,0,0,0,0.0,1e-06
22235,0,0,0,0.0,1e-06
22236,0,0,0,0.0,0.007299270072992702
22237,0,0,0,0.0,0.007299270072992702
22238,0,0,0,0.0,1e-06
22239,0,0,0,0.0,0.007299270072992702
22240,0,0,0,0.0,1e-06
22241,0,0,0,0.0,1e-06
22242,0,0,0,0.0,1e-06
22243,0,0,0,0.0,0.029197080291970805
22244,0,0,0,0.0,1e-06
22245,0,0,0,0.0,1e-06
22246,0,0,0,0.0,0.0437956204379562
22247,0,0,0,0.0,0.021897810218978103
22248,0,0,0,0.0,0.0437956204379562
22249,0,0,0,0.0,1e-06
22250,0,0,0,0.0,1e-06
22251,0,0,0,0.0,1e-06
22252,0,0,0,0.0,1e-06
22253,0,0,0,0.0,0.007299270072992702
22254,0,0,0,0.0,1e-06
22255,0,0,0,0.0,1e-06
22256,0,0,0,0.0,1e-06
22257,0,0,0,0.0,1e-06
22258,0,0,0,0.0,1e-06
22259,0,0,0,0.0,1e-06
22260,0,0,0,0.0,1e-06
22261,0,0,0,0.0,0.014598540145985401
22262,0,0,0,0.0,0.014598540145985401
22263,0,0,0,0.0,1e-06
22264,0,0,0,0.0,1e-06
22265,0,0,0,0.0,0.014598540145985401
22266,0,0,0,0.0,1e-06
22267,0,0,0,0.0,1e-06
22268,0,0,0,0.0,1e-06
22269,0,0,0,0.0,1e-06
22270,0,0,0,0.0,1e-06
22271,0,0,0,0.0,1e-06
22272,0,0,0,0.0,1e-06
22273,0,0,0,0.0,1e-06
22274,0,0,0,0.0,1e-06
22275,0,0,0,0.0,0.007299270072992702
22276,0,0,0,0.0,1e-06
22277,0,0,0,0.0,1e-06
22278,0,0,0,0.0,1e-06
22279,0,0,0,0.0,1e-06
22280,0,0,0,0.0,1e-06
22281,0,0,0,0.0,1e-06
22282,0,0,0,0.0,1e-06
22283,0,0,0,0.0,1e-06
22284,0,0,0,0.0,1e-06
22285,0,0,0,0.0,1e-06
22286,0,0,0,0.0,1e-06
22287,0,0,0,0.0,1e-06
22288,0,0,0,0.0,1e-06
22289,0,0,0,0.0,1e-06
22290,0,0,0,0.0,1e-06
22291,0,0,0,0.0,1e-06
22292,0,0,0,0.0,1e-06
22293,0,0,0,0.0,1e-06
22294,0,0,0,0.0,1e-06
22295,0,0,0,0.0,1e-06
22296,0,0,0,0.0,1e-06
22297,0,0,0,0.0,1e-06
22298,0,0,0,0.0,1e-06
22299,0,0,0,0.0,1e-06
22300,0,0,0,0.0,1e-06
22301,0,0,0,0.0,1e-06
22302,0,0,0,0.0,1e-06
22303,0,0,0,0.0,0.007299270072992702
22304,0,0,0,0.0,1e-06
22305,0,0,0,0.0,0.0437956204379562
22306,0,0,0,0.0,1e-06
22307,0,0,0,0.0,1e-06
22308,0,0,0,0.0,1e-06
22309,0,0,0,0.0,1e-06
22310,0,0,0,0.0,1e-06
22311,0,0,0,0.0,1e-06
22312,0,0,0,0.0,1e-06
22313,0,0,0,0.0,1e-06
22314,0,0,0,0.0,1e-06
22315,0,0,0,0.0,0.014598540145985401
22316,0,0,0,0.0,1e-06
22317,0,0,0,0.0,1e-06
22318,0,0,0,0.0,1e-06
22319,0,0,0,0.0,1e-06
22320,0,0,0,0.0,1e-06
22321,0,0,0,0.0,1e-06
22322,0,0,0,0.0,1e-06
22323,0,0,0,0.0,1e-06
22324,0,0,0,0.0,1e-06
22325,0,0,0,0.0,1e-06
22326,0,0,0,0.0,1e-06
22327,0,0,0,0.0,1e-06
22328,0,0,0,0.0,1e-06
22329,0,0,0,0.0,1e-06
22330,0,0,0,0.0,1e-06
22331,0,0,0,0.0,1e-06
22332,0,0,0,0.0,1e-06
22333,0,0,0,0.0,0.007299270072992702
22334,0,0,0,0.0,0.007299270072992702
22335,0,0,0,0.0,1e-06
22336,0,0,0,0.0,1e-06
22337,0,0,0,0.0,1e-06
22338,0,0,0,0.0,1e-06
22339,0,0,0,0.0,1e-06
22340,0,0,0,0.0,1e-06
22341,0,0,0,0.0,1e-06
22342,0,0,0,0.0,1e-06
22343,0,0,0,0.0,1e-06
22344,0,0,0,0.0,1e-06
22345,0,0,0,0.0,1e-06
22346,0,0,0,0.0,1e-06
22347,0,0,0,0.0,1e-06
22348,0,0,0,0.0,1e-06
22349,0,0,0,0.0,1e-06
22350,0,0,0,0.0,1e-06
22351,0,0,0,0.0,1e-06
22352,0,0,0,0.0,1e-06
22353,0,0,0,0.0,0.0437956204379562
22354,0,0,0,0.0,1e-06
22355,0,0,0,0.0,1e-06
22356,0,0,0,0.0,1e-06
22357,0,0,0,0.0,1e-06
22358,0,0,0,0.0,1e-06
22359,0,0,0,0.0,1e-06
22360,0,0,0,0.0,1e-06
22361,0,0,0,0.0,1e-06
22362,0,0,0,0.0,1e-06
22363,0,0,0,0.0,1e-06
22364,0,0,0,0.0,1e-06
22365,0,0,0,0.0,1e-06
22366,0,0,0,0.0,1e-06
22367,0,0,0,0.0,1e-06
22368,0,0,0,0.0,1e-06
22369,0,0,0,0.0,1e-06
22370,0,0,0,0.0,1e-06
22371,0,0,0,0.0,1e-06
22372,0,0,0,0.0,1e-06
22373,0,0,0,0.0,1e-06
22374,0,0,0,0.0,1e-06
22375,0,0,0,0.0,1e-06
22376,0,0,0,0.0,0.007299270072992702
22377,0,0,0,0.0,1e-06
22378,0,0,0,0.0,1e-06
22379,0,0,0,0.0,1e-06
22380,0,0,0,0.0,1e-06
22381,0,0,0,0.0,1e-06
22382,0,0,0,0.0,1e-06
22383,0,0,0,0.0,1e-06
22384,0,0,0,0.0,1e-06
22385,0,0,0,0.0,1e-06
22386,0,0,0,0.0,1e-06
22387,0,0,0,0.0,1e-06
22388,0,0,0,0.0,1e-06
22389,0,0,0,0.0,1e-06
22390,0,0,0,0.0,1e-06
22391,0,0,0,0.0,1e-06
22392,0,0,0,0.0,1e-06
22393,0,0,0,0.0,1e-06
22394,0,0,0,0.0,1e-06
22395,0,0,0,0.0,1e-06
22396,0,0,0,0.0,1e-06
22397,0,0,0,0.0,1e-06
22398,0,0,0,0.0,1e-06
22399,0,0,0,0.0,1e-06
22400,0,0,0,0.0,1e-06
22401,0,0,0,0.0,1e-06
22402,0,0,0,0.0,1e-06
22403,0,0,0,0.0,1e-06
22404,0,0,0,0.0,1e-06
22405,0,0,0,0.0,1e-06
22406,0,0,0,0.0,1e-06
22407,0,0,0,0.0,1e-06
22408,0,0,0,0.0,1e-06
22409,0,0,0,0.0,1e-06
22410,0,0,0,0.0,1e-06
22411,0,0,0,0.0,1e-06
22412,0,0,0,0.0,1e-06
22413,0,0,0,0.0,1e-06
22414,0,0,0,0.0,1e-06
22415,0,0,0,0.0,1e-06
22416,0,0,0,0.0,1e-06
22417,0,0,0,0.0,1e-06
22418,0,0,0,0.0,1e-06
22419,0,0,0,0.0,1e-06
22420,0,0,0,0.0,1e-06
22421,0,0,0,0.0,1e-06
22422,0,0,0,0.0,1e-06
22423,0,0,0,0.0,1e-06
22424,0,0,0,0.0,1e-06
22425,0,0,0,0.0,1e-06
22426,0,0,0,0.0,1e-06
22427,0,0,0,0.0,1e-06
22428,0,0,0,0.0,1e-06
22429,0,0,0,0.0,1e-06
22430,0,0,0,0.0,1e-06
22431,0,0,0,0.0,1e-06
22432,0,0,0,0.0,1e-06
22433,0,0,0,0.0,1e-06
22434,0,0,0,0.0,1e-06
22435,0,0,0,0.0,1e-06
22436,0,0,0,0.0,1e-06
22437,0,0,0,0.0,1e-06
22438,0,0,0,0.0,1e-06
22439,0,0,0,0.0,1e-06
22440,0,0,0,0.0,1e-06
22441,0,0,0,0.0,1e-06
22442,0,0,0,0.0,1e-06
22443,0,0,0,0.0,1e-06
22444,0,0,0,0.0,1e-06
22445,0,0,0,0.0,1e-06
22446,0,0,0,0.0,1e-06
22447,0,0,0,0.0,1e-06
22448,0,0,0,0.0,1e-06
22449,0,0,0,0.0,1e-06
22450,0,0,0,0.0,1e-06
22451,0,0,0,0.0,1e-06
22452,0,0,0,0.0,1e-06
22453,0,0,0,0.0,1e-06
22454,0,0,0,0.0,1e-06
22455,0,0,0,0.0,1e-06
22456,0,0,0,0.0,1e-06
22457,0,0,0,0.0,1e-06
22458,0,0,0,0.0,1e-06
22459,0,0,0,0.0,1e-06
22460,0,0,0,0.0,1e-06
22461,0,0,0,0.0,1e-06
22462,0,0,0,0.0,1e-06
22463,0,0,0,0.0,1e-06
22464,0,0,0,0.0,1e-06
22465,0,0,0,0.0,1e-06
22466,0,0,0,0.0,1e-06
22467,0,0,0,0.0,1e-06
22468,0,0,0,0.0,1e-06
22469,0,0,0,0.0,1e-06
22470,0,0,0,0.0,1e-06
22471,0,0,0,0.0,1e-06
22472,0,0,0,0.0,1e-06
22473,0,0,0,0.0,1e-06
22474,0,0,0,0.0,1e-06
22475,0,0,0,0.0,1e-06
22476,0,0,0,0.0,1e-06
22477,0,0,0,0.0,1e-06
22478,0,0,0,0.0,1e-06
22479,0,0,0,0.0,1e-06
22480,0,0,0,0.0,1e-06
22481,0,0,0,0.0,1e-06
22482,0,0,0,0.0,1e-06
22483,0,0,0,0.0,1e-06
22484,0,0,0,0.0,1e-06
22485,0,0,0,0.0,1e-06
22486,0,0,0,0.0,1e-06
22487,0,0,0,0.0,1e-06
22488,0,0,0,0.0,1e-06
22489,0,0,0,0.0,1e-06
22490,0,0,0,0.0,1e-06
22491,0,0,0,0.0,1e-06
22492,0,0,0,0.0,1e-06
22493,0,0,0,0.0,1e-06
22494,0,0,0,0.0,1e-06
22495,0,0,0,0.0,1e-06
22496,0,0,0,0.0,1e-06
22497,0,0,0,0.0,1e-06
22498,0,0,0,0.0,1e-06
22499,0,0,0,0.0,1e-06
22500,0,0,0,0.0,1e-06
22501,0,0,0,0.0,1e-06
22502,0,0,0,0.0,1e-06
22503,0,0,0,0.0,1e-06
22504,0,0,0,0.0,1e-06
22505,0,0,0,0.0,1e-06
22506,0,0,0,0.0,1e-06
22507,0,0,0,0.0,1e-06
22508,0,0,0,0.0,1e-06
22509,0,0,0,0.0,1e-06
22510,0,0,0,0.0,1e-06
22511,0,0,0,0.0,1e-06
22512,0,0,0,0.0,1e-06
22513,0,0,0,0.0,1e-06
22514,0,0,0,0.0,1e-06
22515,0,0,0,0.0,1e-06
22516,0,0,0,0.0,1e-06
22517,0,0,0,0.0,1e-06
22518,0,0,0,0.0,1e-06
22519,0,0,0,0.0,1e-06
22520,0,0,0,0.0,1e-06
22521,0,0,0,0.0,1e-06
22522,0,0,0,0.0,1e-06
22523,0,0,0,0.0,1e-06
22524,0,0,0,0.0,1e-06
22525,0,0,0,0.0,1e-06
22526,0,0,0,0.0,1e-06
22527,0,0,0,0.0,1e-06
22528,0,0,0,0.0,1e-06
22529,0,0,0,0.0,1e-06
22530,0,0,0,0.0,1e-06
22531,0,0,0,0.0,1e-06
22532,0,0,0,0.0,1e-06
22533,0,0,0,0.0,1e-06
22534,0,0,0,0.0,1e-06
22535,0,0,0,0.0,1e-06
22536,0,0,0,0.0,1e-06
22537,0,0,0,0.0,1e-06
22538,0,0,0,0.0,1e-06
22539,0,0,0,0.0,1e-06
22540,0,0,0,0.0,1e-06
22541,0,0,0,0.0,1e-06
22542,0,0,0,0.0,1e-06
22543,0,0,0,0.0,1e-06
22544,0,0,0,0.0,1e-06
22545,0,0,0,0.0,1e-06
22546,0,0,0,0.0,1e-06
22547,0,0,0,0.0,1e-06
22548,0,0,0,0.0,1e-06
22549,0,0,0,0.0,1e-06
22550,0,0,0,0.0,1e-06
22551,0,0,0,0.0,1e-06
22552,0,0,0,0.0,1e-06
22553,0,0,0,0.0,1e-06
22554,0,0,0,0.0,1e-06
22555,0,0,0,0.0,1e-06
22556,0,0,0,0.0,1e-06
22557,0,0,0,0.0,1e-06
22558,0,0,0,0.0,1e-06
22559,0,0,0,0.0,1e-06
22560,0,0,0,0.0,1e-06
22561,0,0,0,0.0,1e-06
22562,0,0,0,0.0,1e-06
22563,0,0,0,0.0,1e-06
22564,0,0,0,0.0,1e-06
22565,0,0,0,0.0,1e-06
22566,0,0,0,0.0,1e-06
22567,0,0,0,0.0,1e-06
22568,0,0,0,0.0,1e-06
22569,0,0,0,0.0,1e-06
22570,0,0,0,0.0,1e-06
22571,0,0,0,0.0,1e-06
22572,0,0,0,0.0,1e-06
22573,0,0,0,0.0,1e-06
22574,0,0,0,0.0,1e-06
22575,0,0,0,0.0,1e-06
22576,0,0,0,0.0,1e-06
22577,0,0,0,0.0,1e-06
22578,0,0,0,0.0,1e-06
22579,0,0,0,0.0,1e-06
22580,0,0,0,0.0,1e-06
22581,0,0,0,0.0,1e-06
22582,0,0,0,0.0,1e-06
22583,0,0,0,0.0,1e-06
22584,0,0,0,0.0,1e-06
22585,0,0,0,0.0,1e-06
22586,0,0,0,0.0,1e-06
22587,0,0,0,0.0,1e-06
22588,0,0,0,0.0,1e-06
22589,0,0,0,0.0,1e-06
22590,0,0,0,0.0,1e-06
22591,0,0,0,0.0,1e-06
22592,0,0,0,0.0,1e-06
22593,0,0,0,0.0,1e-06
22594,0,0,0,0.0,1e-06
22595,0,0,0,0.0,1e-06
22596,0,0,0,0.0,1e-06
22597,0,0,0,0.0,1e-06
22598,0,0,0,0.0,1e-06
22599,0,0,0,0.0,1e-06
22600,0,0,0,0.0,1e-06
22601,0,0,0,0.0,1e-06
22602,0,0,0,0.0,1e-06
22603,0,0,0,0.0,1e-06
22604,0,0,0,0.0,1e-06
22605,0,0,0,0.0,1e-06
22606,0,0,0,0.0,1e-06
22607,0,0,0,0.0,1e-06
22608,0,0,0,0.0,1e-06
22609,0,0,0,0.0,1e-06
22610,0,0,0,0.0,1e-06
22611,0,0,0,0.0,1e-06
22612,0,0,0,0.0,1e-06
22613,0,0,0,0.0,1e-06
22614,0,0,0,0.0,1e-06
22615,0,0,0,0.0,1e-06
22616,0,0,0,0.0,1e-06
22617,0,0,0,0.0,1e-06
22618,0,0,0,0.0,1e-06
22619,0,0,0,0.0,1e-06
22620,0,0,0,0.0,1e-06
22621,0,0,0,0.0,1e-06
22622,0,0,0,0.0,1e-06
22623,0,0,0,0.0,1e-06
22624,0,0,0,0.0,1e-06
22625,0,0,0,0.0,1e-06
22626,0,0,0,0.0,1e-06
22627,0,0,0,0.0,1e-06
22628,0,0,0,0.0,1e-06
22629,0,0,0,0.0,1e-06
22630,0,0,0,0.0,1e-06
22631,0,0,0,0.0,1e-06
22632,0,0,0,0.0,1e-06
22633,0,0,0,0.0,1e-06
22634,0,0,0,0.0,1e-06
22635,0,0,0,0.0,1e-06
22636,0,0,0,0.0,1e-06
22637,0,0,0,0.0,1e-06
22638,0,0,0,0.0,1e-06
22639,0,0,0,0.0,1e-06
22640,0,0,0,0.0,1e-06
22641,0,0,0,0.0,1e-06
22642,0,0,0,0.0,1e-06
22643,0,0,0,0.0,1e-06
22644,0,0,0,0.0,1e-06
22645,0,0,0,0.0,1e-06
22646,0,0,0,0.0,1e-06
22647,0,0,0,0.0,1e-06
22648,0,0,0,0.0,1e-06
22649,0,0,0,0.0,1e-06
22650,0,0,0,0.0,1e-06
22651,0,0,0,0.0,1e-06
22652,0,0,0,0.0,1e-06
22653,0,0,0,0.0,1e-06
22654,0,0,0,0.0,1e-06
22655,0,0,0,0.0,1e-06
22656,0,0,0,0.0,1e-06
22657,0,0,0,0.0,1e-06
22658,0,0,0,0.0,1e-06
22659,0,0,0,0.0,1e-06
22660,0,0,0,0.0,1e-06
22661,0,0,0,0.0,1e-06
22662,0,0,0,0.0,1e-06
22663,0,0,0,0.0,1e-06
22664,0,0,0,0.0,1e-06
22665,0,0,0,0.0,1e-06
22666,0,0,0,0.0,1e-06
22667,0,0,0,0.0,1e-06
22668,0,0,0,0.0,1e-06
22669,0,0,0,0.0,1e-06
22670,0,0,0,0.0,1e-06
22671,0,0,0,0.0,1e-06
22672,0,0,0,0.0,1e-06
22673,0,0,0,0.0,1e-06
22674,0,0,0,0.0,1e-06
22675,0,0,0,0.0,1e-06
22676,0,0,0,0.0,1e-06
22677,0,0,0,0.0,1e-06
22678,0,0,0,0.0,1e-06
22679,0,0,0,0.0,1e-06
22680,0,0,0,0.0,1e-06
22681,0,0,0,0.0,1e-06
22682,0,0,0,0.0,1e-06
22683,0,0,0,0.0,1e-06
22684,0,0,0,0.0,1e-06
22685,0,0,0,0.0,1e-06
22686,0,0,0,0.0,1e-06
22687,0,0,0,0.0,1e-06
22688,0,0,0,0.0,1e-06
22689,0,0,0,0.0,1e-06
22690,0,0,0,0.0,1e-06
22691,0,0,0,0.0,1e-06
22692,0,0,0,0.0,1e-06
22693,0,0,0,0.0,1e-06
22694,0,0,0,0.0,1e-06
22695,0,0,0,0.0,1e-06
22696,0,0,0,0.0,1e-06
22697,0,0,0,0.0,1e-06
22698,0,0,0,0.0,1e-06
22699,0,0,0,0.0,1e-06
22700,0,0,0,0.0,1e-06
22701,0,0,0,0.0,1e-06
22702,0,0,0,0.0,1e-06
22703,0,0,0,0.0,1e-06
22704,0,0,0,0.0,1e-06
22705,0,0,0,0.0,1e-06
22706,0,0,0,0.0,1e-06
22707,0,0,0,0.0,1e-06
22708,0,0,0,0.0,1e-06
22709,0,0,0,0.0,1e-06
22710,0,0,0,0.0,1e-06
22711,0,0,0,0.0,1e-06
