Tag rete,Ikssmin [kA],Sgn_eff [MVA],H [s],Generatore,Out_of_step,_VRT,min_diff,Output
100,13,9.10000038146973,2.9,GR1,0,0,0.00386459784483761,OK
100,13,9.10000038146973,3,GR1,0,0,0.00408810194080056,OK
100,13,9.10000038146973,3.1,GR1,0,0,0.00429636271331935,OK
100,13,9.10000038146973,3.2,GR1,0,0,0.00448368337311711,OK
100,13,9.10000038146973,3.3,GR1,0,0,0.00464838315754956,OK
100,13,9.10000038146973,3.4,GR1,0,0,0.00479035446526865,OK
100,13,9.10000038146973,3.5,GR1,0,0,0.00491065378071642,OK
100,13,9.10000038146973,3.6,GR1,0,0,0.0050109975783148,OK
100,13,9.10000038146973,3.7,GR1,0,0,0.00509349591424968,OK
100,13,9.10000038146973,3.8,GR1,0,0,0.00516047358226934,OK
100,13,9.10000038146973,3.9,GR1,0,0,0.00521397347326225,OK
100,13,9.10000038146973,4,GR1,0,0,0.00525617037335202,OK
100,13,9.10000038146973,4.1,GR1,0,0,0.0052888914952135,OK
100,13,9.10000038146973,4.2,GR1,0,0,0.00531380203098297,OK
100,13,9.10000038146973,4.3,GR1,0,0,0.00533234555787843,OK
100,13,9.10000038146973,4.4,GR1,0,0,0.00534634591990935,OK
100,13,9.10000038146973,4.5,GR1,0,0,0.00535614673164442,OK
100,13,9.10000038146973,4.6,GR1,0,0,0.00536260042055425,OK
100,13,9.10000038146973,4.7,GR1,0,0,0.00536640966712165,OK
100,13,9.10000038146973,4.8,GR1,0,0,0.00536816557595265,OK
100,13,9.10000038146973,4.9,GR1,0,0,0.0053683780480005,OK
100,13,9.10000038146973,5,GR1,0,0,0.00536742247951427,OK
100,13,9.60000038146973,0.1,GR1,1,1,-0.163647311251866,OK
100,13,9.60000038146973,0.2,GR1,0,0,0.00214145496138596,OK
100,13,9.60000038146973,0.3,GR1,0,0,0.00410575198395247,OK
100,13,9.60000038146973,0.4,GR1,0,0,0.0046755616394083,OK
100,13,9.60000038146973,0.5,GR1,0,0,0.00323327027535958,OK
100,13,9.60000038146973,0.6,GR1,0,0,0.00395490140847143,OK
100,13,9.60000038146973,0.7,GR1,0,0,0.00319689201112672,OK
100,13,9.60000038146973,0.8,GR1,0,0,0.001919899170432,OK
100,13,9.60000038146973,0.9,GR1,0,0,0.00138981463041299,OK
100,13,9.60000038146973,1,GR1,0,0,0.00187425635252181,OK
100,13,9.60000038146973,1.1,GR1,0,0,0.00308147463816744,OK
100,13,9.60000038146973,1.2,GR1,0,0,0.0040499089175644,OK
100,13,9.60000038146973,1.3,GR1,0,0,0.00430386400917648,OK
100,13,9.60000038146973,1.4,GR1,0,0,0.00405666000701432,OK
100,13,9.60000038146973,1.5,GR1,0,0,0.00366867201202759,OK
100,13,9.60000038146973,1.6,GR1,0,0,0.00332028571220233,OK
100,13,9.60000038146973,1.7,GR1,0,0,0.00303378130856991,OK
100,13,9.60000038146973,1.8,GR1,0,0,0.00278321294090389,OK
100,13,9.60000038146973,1.9,GR1,0,0,0.00256001118825966,OK
100,13,9.60000038146973,2,GR1,0,0,0.00237523177118693,OK
100,13,9.60000038146973,2.1,GR1,0,0,0.00225397494659096,OK
100,13,9.60000038146973,2.2,GR1,0,0,0.00221767449505117,OK
100,13,9.60000038146973,2.3,GR1,0,0,0.00226126000377125,OK
100,13,9.60000038146973,2.4,GR1,0,0,0.00238338765906798,OK
100,13,9.60000038146973,2.5,GR1,0,0,0.00256809038866779,OK
100,13,9.60000038146973,2.6,GR1,0,0,0.00279083320478313,OK
100,13,9.60000038146973,2.7,GR1,0,0,0.00303591636337608,OK
100,13,9.60000038146973,2.8,GR1,0,0,0.0032890620763858,OK
100,13,9.60000038146973,2.9,GR1,0,0,0.00353283243124303,OK
100,13,9.60000038146973,3,GR1,0,0,0.00375874991174896,OK
100,13,9.60000038146973,3.1,GR1,0,0,0.0039609767743235,OK
100,13,9.60000038146973,3.2,GR1,0,0,0.00413709468498236,OK
100,13,9.60000038146973,3.3,GR1,0,0,0.00428848399417991,OK
100,13,9.60000038146973,3.4,GR1,0,0,0.00441705234193779,OK
100,13,9.60000038146973,3.5,GR1,0,0,0.00452302988829179,OK
100,13,9.60000038146973,3.6,GR1,0,0,0.00460896561981516,OK
100,13,9.60000038146973,3.7,GR1,0,0,0.00467750426375779,OK
100,13,9.60000038146973,3.8,GR1,0,0,0.00473126667775703,OK
100,13,9.60000038146973,3.9,GR1,0,0,0.00477270552095699,OK
100,13,9.60000038146973,4,GR1,0,0,0.00480381956328146,OK
100,13,9.60000038146973,4.1,GR1,0,0,0.00482656770262924,OK
100,13,9.60000038146973,4.2,GR1,0,0,0.00484252456850365,OK
100,13,9.60000038146973,4.3,GR1,0,0,0.00485303323121589,OK
100,13,9.60000038146973,4.4,GR1,0,0,0.00485919908686727,OK
100,13,9.60000038146973,4.5,GR1,0,0,0.00486193119986089,OK
100,13,9.60000038146973,4.6,GR1,0,0,0.00486200549929539,OK
100,13,9.60000038146973,4.7,GR1,0,0,0.00486000863569691,OK
100,13,9.60000038146973,4.8,GR1,0,0,0.00485646212857904,OK
100,13,9.60000038146973,4.9,GR1,0,0,0.00485179678566749,OK
100,13,9.60000038146973,5,GR1,0,0,0.0048463669912524,OK
100,13,10.1000003814697,0.1,GR1,1,1,-0.168566304348543,OK
100,13,10.1000003814697,0.2,GR1,0,0,0.00193172671318087,OK
100,13,10.1000003814697,0.3,GR1,0,0,0.00454663860436832,OK
100,13,10.1000003814697,0.4,GR1,0,0,0.00358686145491838,OK
100,13,10.1000003814697,0.5,GR1,0,0,0.00233321879271486,OK
100,13,10.1000003814697,0.6,GR1,0,0,0.0035575044172208,OK
100,13,10.1000003814697,0.7,GR1,0,0,0.00248231149683287,OK
100,13,10.1000003814697,0.8,GR1,0,0,0.00120173659796263,OK
100,13,10.1000003814697,0.9,GR1,0,0,0.000609299979365319,OK
100,13,10.1000003814697,1,GR1,0,0,0.00135946831183065,OK
100,13,10.1000003814697,1.1,GR1,0,0,0.00279891426363066,OK
100,13,10.1000003814697,1.2,GR1,0,0,0.0036998407188582,OK
100,13,10.1000003814697,1.3,GR1,0,0,0.00378825489070034,OK
100,13,10.1000003814697,1.4,GR1,0,0,0.00345629074238252,OK
100,13,10.1000003814697,1.5,GR1,0,0,0.00306489531228182,OK
100,13,10.1000003814697,1.6,GR1,0,0,0.00273430815222997,OK
100,13,10.1000003814697,1.7,GR1,0,0,0.00245070210157405,OK
100,13,10.1000003814697,1.8,GR1,0,0,0.00218723327945269,OK
100,13,10.1000003814697,1.9,GR1,0,0,0.0019471302315871,OK
100,13,10.1000003814697,2,GR1,0,0,0.00176460395353395,OK
100,13,10.1000003814697,2.1,GR1,0,0,0.00166242324264421,OK
100,13,10.1000003814697,2.2,GR1,0,0,0.00164862441026392,OK
100,13,10.1000003814697,2.3,GR1,0,0,0.00173125244716044,OK
100,13,10.1000003814697,2.4,GR1,0,0,0.00189163386382074,OK
100,13,10.1000003814697,2.5,GR1,0,0,0.00210428784487582,OK
100,13,10.1000003814697,2.6,GR1,0,0,0.00235369793519302,OK
100,13,10.1000003814697,2.7,GR1,0,0,0.00261656650945175,OK
100,13,10.1000003814697,2.8,GR1,0,0,0.00287335632276653,OK
100,13,10.1000003814697,2.9,GR1,0,0,0.00311294796300954,OK
100,13,10.1000003814697,3,GR1,0,0,0.00332871702758475,OK
100,13,10.1000003814697,3.1,GR1,0,0,0.00352072630751199,OK
100,13,10.1000003814697,3.2,GR1,0,0,0.00368508722692817,OK
100,13,10.1000003814697,3.3,GR1,0,0,0.00382221641508262,OK
100,13,10.1000003814697,3.4,GR1,0,0,0.00393422796573351,OK
100,13,10.1000003814697,3.5,GR1,0,0,0.00402407349602163,OK
100,13,10.1000003814697,3.6,GR1,0,0,0.00409478825070919,OK
100,13,10.1000003814697,3.7,GR1,0,0,0.00414932721163097,OK
100,13,10.1000003814697,3.8,GR1,0,0,0.00419040769785672,OK
100,13,10.1000003814697,3.9,GR1,0,0,0.00422048254799801,OK
100,13,10.1000003814697,4,GR1,0,0,0.00424158353608517,OK
100,13,10.1000003814697,4.1,GR1,0,0,0.0042554944324148,OK
100,13,10.1000003814697,4.2,GR1,0,0,0.0042636767163452,OK
100,13,10.1000003814697,4.3,GR1,0,0,0.00426733245455146,OK
100,13,10.1000003814697,4.4,GR1,0,0,0.00426743571580313,OK
100,13,10.1000003814697,4.5,GR1,0,0,0.00426479239109245,OK
100,13,10.1000003814697,4.6,GR1,0,0,0.00426006857101924,OK
100,13,10.1000003814697,4.7,GR1,0,0,0.00425376708284231,OK
100,13,10.1000003814697,4.8,GR1,0,0,0.00424634372385524,OK
100,13,10.1000003814697,4.9,GR1,0,0,0.00423823578723137,OK
100,13,10.1000003814697,5,GR1,0,0,0.00422956964960119,OK
100,14,0.1,0.1,GR1,NaN,NaN,NaN,OK
100,14,0.100000001490116,0.2,GR1,1,1,-0.00147420311827184,OK
100,14,0.100000001490116,0.3,GR1,1,1,-0.0014525629586094,OK
100,14,0.100000001490116,0.4,GR1,1,1,-0.00178835362711893,OK
100,14,0.100000001490116,0.5,GR1,1,1,-0.000860833494887636,OK
100,14,0.100000001490116,0.6,GR1,1,1,-0.00161199290828751,OK
100,14,0.100000001490116,0.7,GR1,1,1,-0.00191572824502906,OK
100,14,0.100000001490116,0.8,GR1,1,1,-0.0018087767207956,OK
100,14,0.100000001490116,0.9,GR1,1,1,-0.00148219849217612,OK
100,14,0.100000001490116,1,GR1,1,0,0.00119614055961692,NO
100,14,0.100000001490116,1.1,GR1,1,1,-5.11776380748286e-05,OK
100,14,0.100000001490116,1.2,GR1,1,1,-0.00191568064853964,OK
100,14,0.100000001490116,1.3,GR1,1,1,-0.00153997308875187,OK
100,14,0.100000001490116,1.4,GR1,1,1,-0.00195730635943359,OK
100,14,0.100000001490116,1.5,GR1,1,1,-0.00170311014767321,OK
100,14,0.100000001490116,1.6,GR1,1,1,-0.00209807633521608,OK
100,14,0.100000001490116,1.7,GR1,1,1,-0.00183505022164587,OK
100,14,0.100000001490116,1.8,GR1,1,1,-0.00202171498305914,OK
100,14,0.100000001490116,1.9,GR1,1,1,-0.00209257966621357,OK
100,14,0.100000001490116,2,GR1,1,1,-0.00172429146452679,OK
100,14,0.100000001490116,2.1,GR1,1,1,-0.00128756223012394,OK
100,14,0.100000001490116,2.2,GR1,1,1,-0.000542315538408222,OK
100,14,0.100000001490116,2.3,GR1,1,1,-0.000279863968648764,OK
100,14,0.100000001490116,2.4,GR1,1,0,0.00061036129961034,NO
100,14,0.100000001490116,2.5,GR1,1,0,0.000552879964388131,NO
100,14,0.100000001490116,2.6,GR1,1,0,0.00118612920673422,NO
100,14,0.100000001490116,2.7,GR1,1,0,0.00125323269374189,NO
100,14,0.100000001490116,2.8,GR1,1,0,0.0017747218781291,NO
100,14,0.100000001490116,2.9,GR1,1,0,0.00173222238923065,NO
100,14,0.100000001490116,3,GR1,1,0,0.0021374008447782,NO
100,14,0.100000001490116,3.1,GR1,1,0,0.0022411646913516,NO
100,14,0.100000001490116,3.2,GR1,1,0,0.00222118615870537,NO
100,14,0.100000001490116,3.3,GR1,1,0,0.00173163762270145,NO
100,14,0.100000001490116,3.4,GR1,1,0,0.00155272777663007,NO
100,14,0.100000001490116,3.5,GR1,1,0,0.000922126504717791,NO
100,14,0.100000001490116,3.6,GR1,1,0,0.000820978735694311,NO
100,14,0.100000001490116,3.7,GR1,1,0,0.000406797485813515,NO
100,14,0.100000001490116,3.8,GR1,1,0,0.000143795920082068,NO
100,14,0.100000001490116,3.9,GR1,1,1,-0.000248028400206213,OK
100,14,0.100000001490116,4,GR1,1,1,-0.000250625939688942,OK
100,14,0.100000001490116,4.1,GR1,1,1,-0.000537784867736701,OK
100,14,0.100000001490116,4.2,GR1,1,1,-0.000747204848603245,OK
100,14,0.100000001490116,4.3,GR1,1,1,-0.000611899155780971,OK
100,14,0.100000001490116,4.4,GR1,1,1,-0.000975000956757066,OK
100,14,0.100000001490116,4.5,GR1,1,1,-0.00123693277358472,OK
100,14,0.100000001490116,4.6,GR1,1,1,-0.00125079505249848,OK
100,14,0.100000001490116,4.7,GR1,1,1,-0.00136056128386197,OK
100,14,0.100000001490116,4.8,GR1,1,1,-0.00122872099482907,OK
100,14,0.100000001490116,4.9,GR1,1,1,-0.00153226236472137,OK
100,14,0.100000001490116,5,GR1,1,1,-0.00160391472817711,OK
100,14,0.600000023841858,0.1,GR1,1,0,0.00634384985695147,NO
100,14,0.600000023841858,0.2,GR1,1,0,0.0110398383237393,NO
100,14,0.600000023841858,0.3,GR1,1,1,-0.040299278978794,OK
100,14,0.600000023841858,0.4,GR1,1,1,-0.0420566898313378,OK
100,14,0.600000023841858,0.5,GR1,1,1,-0.0313942238423126,OK
100,14,0.600000023841858,0.6,GR1,1,1,-0.029575741176605,OK
100,14,0.600000023841858,0.7,GR1,1,1,-0.0289495451618312,OK
100,14,0.600000023841858,0.8,GR1,1,1,-0.0282551456326091,OK
100,14,0.600000023841858,0.9,GR1,1,1,-0.0281983972935873,OK
100,14,0.600000023841858,1,GR1,1,1,-0.027786851589607,OK
100,14,0.600000023841858,1.1,GR1,1,1,-0.0274720721912869,OK
100,14,0.600000023841858,1.2,GR1,1,1,-0.0274076946148967,OK
100,14,0.600000023841858,1.3,GR1,1,1,-0.026926874752578,OK
100,14,0.600000023841858,1.4,GR1,1,1,-0.0271482297727701,OK
100,14,0.600000023841858,1.5,GR1,1,1,-0.0271877216140352,OK
100,14,0.600000023841858,1.6,GR1,1,1,-0.0270395330399753,OK
100,14,0.600000023841858,1.7,GR1,1,1,-0.0270282057167961,OK
100,14,0.600000023841858,1.8,GR1,1,1,-0.0269558539269995,OK
100,14,0.600000023841858,1.9,GR1,1,1,-0.026942997201337,OK
100,14,0.600000023841858,2,GR1,1,1,-0.0264036198592436,OK
100,14,0.600000023841858,2.1,GR1,1,1,-0.0266666450490733,OK
100,14,0.600000023841858,2.2,GR1,1,1,-0.0266123177711726,OK
100,14,0.600000023841858,2.3,GR1,1,1,-0.0266794359443238,OK
100,14,0.600000023841858,2.4,GR1,1,1,-0.0263542673419166,OK
100,14,0.600000023841858,2.5,GR1,1,1,-0.0265026231097527,OK
100,14,0.600000023841858,2.6,GR1,1,1,-0.0263806809067642,OK
100,14,0.600000023841858,2.7,GR1,1,1,-0.0264883151814271,OK
100,14,0.600000023841858,2.8,GR1,1,1,-0.0263515566541787,OK
100,14,0.600000023841858,2.9,GR1,1,1,-0.0264271133096895,OK
100,14,0.600000023841858,3,GR1,1,1,-0.0264334669517691,OK
100,14,0.600000023841858,3.1,GR1,1,1,-0.0264089806500396,OK
100,14,0.600000023841858,3.2,GR1,1,1,-0.0265776636913568,OK
100,14,0.600000023841858,3.3,GR1,1,1,-0.0264795457620599,OK
100,14,0.600000023841858,3.4,GR1,1,1,-0.0263512538992843,OK
100,14,0.600000023841858,3.5,GR1,1,1,-0.026372339056003,OK
100,14,0.600000023841858,3.6,GR1,1,1,-0.0262311429378845,OK
100,14,0.600000023841858,3.7,GR1,1,1,-0.0263931374930078,OK
100,14,0.600000023841858,3.8,GR1,1,1,-0.0262613550468057,OK
100,14,0.600000023841858,3.9,GR1,1,1,-0.0264136689542356,OK
100,14,0.600000023841858,4,GR1,1,1,-0.0263444956424514,OK
100,14,0.600000023841858,4.1,GR1,1,1,-0.0264574422814101,OK
100,14,0.600000023841858,4.2,GR1,1,1,-0.0264479653194686,OK
100,14,0.600000023841858,4.3,GR1,1,1,-0.0262987660437218,OK
100,14,0.600000023841858,4.4,GR1,1,1,-0.026392362381871,OK
100,14,0.600000023841858,4.5,GR1,1,1,-0.0265592169042612,OK
100,14,0.600000023841858,4.6,GR1,1,1,-0.0264196698461238,OK
100,14,0.600000023841858,4.7,GR1,1,1,-0.0266179111586401,OK
100,14,0.600000023841858,4.8,GR1,1,1,-0.0266853454119167,OK
100,14,0.600000023841858,4.9,GR1,1,1,-0.0266403112813662,OK
100,14,0.600000023841858,5,GR1,1,1,-0.0266583229714341,OK
100,14,1.10000002384186,0.1,GR1,1,1,-0.0082512310508952,OK
100,14,1.10000002384186,0.2,GR1,1,1,-0.0493947804323164,OK
100,14,1.10000002384186,0.3,GR1,1,1,-0.0520904038874339,OK
100,14,1.10000002384186,0.4,GR1,1,1,-0.0536338964008736,OK
100,14,1.10000002384186,0.5,GR1,1,1,-0.0547870981050125,OK
100,14,1.10000002384186,0.6,GR1,1,1,-0.0557898225866089,OK
100,14,1.10000002384186,0.7,GR1,0,0,0.00457346037533424,OK
100,14,1.10000002384186,0.8,GR1,0,0,0.00287080743683577,OK
100,14,1.10000002384186,0.9,GR1,0,0,0.000474720775857196,OK
100,14,1.10000002384186,1,GR1,0,1,-0.00029222672568896,OK
100,14,1.10000002384186,1.1,GR1,0,1,-0.000623345156691268,OK
100,14,1.10000002384186,1.2,GR1,0,1,-0.000865092893707398,OK
100,14,1.10000002384186,1.3,GR1,0,1,-0.00102702407899313,OK
100,14,1.10000002384186,1.4,GR1,0,1,-0.00117864907591481,OK
100,14,1.10000002384186,1.5,GR1,0,1,-0.00127476524253989,OK
100,14,1.10000002384186,1.6,GR1,0,1,-0.00132567697787145,OK
100,14,1.10000002384186,1.7,GR1,0,1,-0.0012319815009445,OK
100,14,1.10000002384186,1.8,GR1,0,1,-0.00118952178105414,OK
100,14,1.10000002384186,1.9,GR1,0,1,-0.00113778564659128,OK
100,14,1.10000002384186,2,GR1,0,1,-0.00109174858986927,OK
100,14,1.10000002384186,2.1,GR1,0,1,-0.00110045280984195,OK
100,14,1.10000002384186,2.2,GR1,0,1,-0.00117072028636767,OK
100,14,1.10000002384186,2.3,GR1,0,1,-0.00121553020985388,OK
100,14,1.10000002384186,2.4,GR1,0,1,-0.00122313596331736,OK
100,14,1.10000002384186,2.5,GR1,0,1,-0.00120105757738376,OK
100,14,1.10000002384186,2.6,GR1,0,1,-0.00116543510079126,OK
100,14,1.10000002384186,2.7,GR1,0,1,-0.00111888350402722,OK
100,14,1.10000002384186,2.8,GR1,0,1,-0.00107114345740322,OK
100,14,1.10000002384186,2.9,GR1,0,1,-0.00102437547188672,OK
100,14,1.10000002384186,3,GR1,0,1,-0.000974596374197612,OK
100,14,1.10000002384186,3.1,GR1,0,1,-0.000925611649131741,OK
100,14,1.10000002384186,3.2,GR1,0,1,-0.000871876202803934,OK
100,14,1.10000002384186,3.3,GR1,0,1,-0.000817813389059285,OK
100,14,1.10000002384186,3.4,GR1,0,1,-0.000765837089137023,OK
100,14,1.10000002384186,3.5,GR1,0,1,-0.000706137072079116,OK
100,14,1.10000002384186,3.6,GR1,0,1,-0.000654532623738935,OK
100,14,1.10000002384186,3.7,GR1,0,1,-0.000614795700665582,OK
100,14,1.10000002384186,3.8,GR1,0,1,-0.000589906697107234,OK
100,14,1.10000002384186,3.9,GR1,0,1,-0.000567946774885142,OK
100,14,1.10000002384186,4,GR1,0,1,-0.000548901085015818,OK
100,14,1.10000002384186,4.1,GR1,0,1,-0.000538740696808704,OK
100,14,1.10000002384186,4.2,GR1,0,1,-0.000544532666185482,OK
100,14,1.10000002384186,4.3,GR1,0,1,-0.000550311070956044,OK
100,14,1.10000002384186,4.4,GR1,0,1,-0.000558567152103007,OK
100,14,1.10000002384186,4.5,GR1,0,1,-0.000562633749099484,OK
100,14,1.10000002384186,4.6,GR1,0,1,-0.000569242173268258,OK
100,14,1.10000002384186,4.7,GR1,0,1,-0.000572672796136597,OK
100,14,1.10000002384186,4.8,GR1,0,1,-0.000574154648093184,OK
100,14,1.10000002384186,4.9,GR1,0,1,-0.000572888758969325,OK
100,14,1.10000002384186,5,GR1,0,1,-0.00056883551956366,OK
100,14,1.60000002384186,0.1,GR1,1,0,0.00494029446824129,NO
100,14,1.60000002384186,0.2,GR1,1,0,0.00428013457468657,NO
100,14,1.60000002384186,0.3,GR1,0,0,0.00509184603953539,OK
100,14,1.60000002384186,0.4,GR1,0,0,0.00490224399964911,OK
100,14,1.60000002384186,0.5,GR1,0,0,0.00489785211639693,OK
100,14,1.60000002384186,0.6,GR1,0,0,0.00477702525088142,OK
100,14,1.60000002384186,0.7,GR1,0,0,0.00458594594831285,OK
100,14,1.60000002384186,0.8,GR1,0,0,0.00446849530830251,OK
100,14,1.60000002384186,0.9,GR1,0,0,0.00438744408215064,OK
100,14,1.60000002384186,1,GR1,0,0,0.0043210053460816,OK
100,14,1.60000002384186,1.1,GR1,0,0,0.00426612273857518,OK
100,14,1.60000002384186,1.2,GR1,0,0,0.00422790671572326,OK
100,14,1.60000002384186,1.3,GR1,0,0,0.00420728762295186,OK
100,14,1.60000002384186,1.4,GR1,0,0,0.00419338307705519,OK
100,14,1.60000002384186,1.5,GR1,0,0,0.00417596017999211,OK
100,14,1.60000002384186,1.6,GR1,0,0,0.00415291327588829,OK
100,14,1.60000002384186,1.7,GR1,0,0,0.00412997631382861,OK
100,14,1.60000002384186,1.8,GR1,0,0,0.00411290270899356,OK
100,14,1.60000002384186,1.9,GR1,0,0,0.00410328864198317,OK
100,14,1.60000002384186,2,GR1,0,0,0.00409887347185245,OK
100,14,1.60000002384186,2.1,GR1,0,0,0.0040959519253998,OK
100,14,1.60000002384186,2.2,GR1,0,0,0.00408972182420986,OK
100,14,1.60000002384186,2.3,GR1,0,0,0.0040756885798312,OK
100,14,1.60000002384186,2.4,GR1,0,0,0.0040502478837382,OK
100,14,1.60000002384186,2.5,GR1,0,0,0.00401314589602642,OK
100,14,1.60000002384186,2.6,GR1,0,0,0.00396608493880057,OK
100,14,1.60000002384186,2.7,GR1,0,0,0.00391333730173349,OK
100,14,1.60000002384186,2.8,GR1,0,0,0.00385967595192072,OK
100,14,1.60000002384186,2.9,GR1,0,0,0.00380980060432967,OK
100,14,1.60000002384186,3,GR1,0,0,0.00376612072797378,OK
100,14,1.60000002384186,3.1,GR1,0,0,0.00373307223915142,OK
100,14,1.60000002384186,3.2,GR1,0,0,0.00371191356499423,OK
100,14,1.60000002384186,3.3,GR1,0,0,0.00370224474086889,OK
100,14,1.60000002384186,3.4,GR1,0,0,0.0037042127649034,OK
100,14,1.60000002384186,3.5,GR1,0,0,0.00371621876939954,OK
100,14,1.60000002384186,3.6,GR1,0,0,0.00373717459810852,OK
100,14,1.60000002384186,3.7,GR1,0,0,0.00376540448828344,OK
100,14,1.60000002384186,3.8,GR1,0,0,0.00379976082091449,OK
100,14,1.60000002384186,3.9,GR1,0,0,0.00383906003786705,OK
100,14,1.60000002384186,4,GR1,0,0,0.00388294829159563,OK
100,14,1.60000002384186,4.1,GR1,0,0,0.00393030027896157,OK
100,14,1.60000002384186,4.2,GR1,0,0,0.00397974820999136,OK
100,14,1.60000002384186,4.3,GR1,0,0,0.00403149323698748,OK
100,14,1.60000002384186,4.4,GR1,0,0,0.00408369520640839,OK
100,14,1.60000002384186,4.5,GR1,0,0,0.00413637573562542,OK
100,14,1.60000002384186,4.6,GR1,0,0,0.00418880664938703,OK
100,14,1.60000002384186,4.7,GR1,0,0,0.00423970349324532,OK
100,14,1.60000002384186,4.8,GR1,0,0,0.0042881117436977,OK
100,14,1.60000002384186,4.9,GR1,0,0,0.00433338276727735,OK
100,14,1.60000002384186,5,GR1,0,0,0.00437458273542568,OK
100,14,2.09999990463257,0.1,GR1,0,0,0.00187960342100246,OK
100,14,2.09999990463257,0.2,GR1,0,0,0.00193913538924073,OK
100,14,2.09999990463257,0.3,GR1,0,0,0.00110800120422738,OK
100,14,2.09999990463257,0.4,GR1,0,0,0.000887867429352873,OK
100,14,2.09999990463257,0.5,GR1,0,0,0.000830504187060987,OK
100,14,2.09999990463257,0.6,GR1,0,0,0.000809464381251845,OK
100,14,2.09999990463257,0.7,GR1,0,0,0.000792640131774491,OK
100,14,2.09999990463257,0.8,GR1,0,0,0.000774160471056384,OK
100,14,2.09999990463257,0.9,GR1,0,0,0.000764108226601223,OK
100,14,2.09999990463257,1,GR1,0,0,0.000759557355329177,OK
100,14,2.09999990463257,1.1,GR1,0,0,0.00076211521385916,OK
100,14,2.09999990463257,1.2,GR1,0,0,0.000771747874796169,OK
100,14,2.09999990463257,1.3,GR1,0,0,0.00078121497850947,OK
100,14,2.09999990463257,1.4,GR1,0,0,0.000784300246741476,OK
100,14,2.09999990463257,1.5,GR1,0,0,0.000777849574411182,OK
100,14,2.09999990463257,1.6,GR1,0,0,0.000765839154925119,OK
100,14,2.09999990463257,1.7,GR1,0,0,0.000754711588014656,OK
100,14,2.09999990463257,1.8,GR1,0,0,0.000752087751918484,OK
100,14,2.09999990463257,1.9,GR1,0,0,0.000762575537230248,OK
100,14,2.09999990463257,2,GR1,0,0,0.000784530089791957,OK
100,14,2.09999990463257,2.1,GR1,0,0,0.000817887864488331,OK
100,14,2.09999990463257,2.2,GR1,0,0,0.000860847288273847,OK
100,14,2.09999990463257,2.3,GR1,0,0,0.000910858790268088,OK
100,14,2.09999990463257,2.4,GR1,0,0,0.000963694608013266,OK
100,14,2.09999990463257,2.5,GR1,0,0,0.00101739793933098,OK
100,14,2.09999990463257,2.6,GR1,0,0,0.00106915463002322,OK
100,14,2.09999990463257,2.7,GR1,0,0,0.00111355042535555,OK
100,14,2.09999990463257,2.8,GR1,0,0,0.00114829011467754,OK
100,14,2.09999990463257,2.9,GR1,0,0,0.00116927528753519,OK
100,14,2.09999990463257,3,GR1,0,0,0.00117443447304211,OK
100,14,2.09999990463257,3.1,GR1,0,0,0.00116315715490933,OK
100,14,2.09999990463257,3.2,GR1,0,0,0.00113755134053561,OK
100,14,2.09999990463257,3.3,GR1,0,0,0.00110096612828814,OK
100,14,2.09999990463257,3.4,GR1,0,0,0.00105574863863989,OK
100,14,2.09999990463257,3.5,GR1,0,0,0.00100615232298407,OK
100,14,2.09999990463257,3.6,GR1,0,0,0.000954640002737372,OK
100,14,2.09999990463257,3.7,GR1,0,0,0.000902783653051853,OK
100,14,2.09999990463257,3.8,GR1,0,0,0.000852087091797404,OK
100,14,2.09999990463257,3.9,GR1,0,0,0.00080396861393417,OK
100,14,2.09999990463257,4,GR1,0,0,0.000760206625473714,OK
100,14,2.09999990463257,4.1,GR1,0,0,0.000720881494508996,OK
100,14,2.09999990463257,4.2,GR1,0,0,0.000684927577758399,OK
100,14,2.09999990463257,4.3,GR1,0,0,0.000653992644052637,OK
100,14,2.09999990463257,4.4,GR1,0,0,0.000629426987606596,OK
100,14,2.09999990463257,4.5,GR1,0,0,0.000608521715431687,OK
100,14,2.09999990463257,4.6,GR1,0,0,0.00059489158774706,OK
100,14,2.09999990463257,4.7,GR1,0,0,0.00058413462802076,OK
100,14,2.09999990463257,4.8,GR1,0,0,0.000576614424993016,OK
100,14,2.09999990463257,4.9,GR1,0,0,0.000571610741064155,OK
100,14,2.09999990463257,5,GR1,0,0,0.000568965873579463,OK
100,14,2.59999990463257,0.1,GR1,0,1,-0.00156709805615241,OK
100,14,2.59999990463257,0.2,GR1,0,1,-0.00157314724045166,OK
100,14,2.59999990463257,0.3,GR1,0,1,-0.00157217393053366,OK
100,14,2.59999990463257,0.4,GR1,0,1,-0.0015690223824677,OK
100,14,2.59999990463257,0.5,GR1,0,1,-0.00156498054198728,OK
100,14,2.59999990463257,0.6,GR1,0,1,-0.00156075802980404,OK
100,14,2.59999990463257,0.7,GR1,0,1,-0.0015548398220514,OK
100,14,2.59999990463257,0.8,GR1,0,1,-0.00154853481075612,OK
100,14,2.59999990463257,0.9,GR1,0,1,-0.00154323925101563,OK
100,14,2.59999990463257,1,GR1,0,1,-0.00154101564557363,OK
100,14,2.59999990463257,1.1,GR1,0,1,-0.00154573576693928,OK
100,14,2.59999990463257,1.2,GR1,0,1,-0.00155610110958337,OK
100,14,2.59999990463257,1.3,GR1,0,1,-0.0015637821457859,OK
